 XYDATA
  0.000000000000000E+000 ,  0.000000000000000E+000 ,  0.000000000000000E+000
  0.000000000000000E+000 ,  0.166666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,  0.333333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,  0.500000000000000      ,  0.000000000000000E+000
  0.000000000000000E+000 ,  0.666666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,  0.833333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   1.00000000000000      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   1.16666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   1.33333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   1.50000000000000      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   1.66666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   1.83333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   2.00000000000000      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   2.16666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   2.33333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   2.50000000000000      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   2.66666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   2.83333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   3.00000000000000      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   3.16666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   3.33333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   3.50000000000000      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   3.66666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   3.83333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   4.00000000000000      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   4.16666666666667      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   4.33333333333333      ,  0.000000000000000E+000
  0.000000000000000E+000 ,   4.50000000000000      ,  0.000000000000000E+000
